,Stations_id,Referenzjahr,Qualitaetsniveau,Objekt_id,Phase_id,Eintrittsdatum,Eintrittsdatum_QB,Jultag,eor,Unnamed: 9
6269,02261,1976,7,202,21,19760807,1,219,eor,                                                                            
6270,02261,1976,7,202,22,19760813,1,225,eor,                                                                            
6271,02261,1977,7,202,10,19771002,1,275,eor,                                                                            
6272,02261,1977,7,202,12,19771012,1,285,eor,                                                                            
6273,02261,1977,7,202,15,19770515,1,135,eor,                                                                            
6274,02261,1977,7,202,18,19770622,1,173,eor,                                                                            
6275,02261,1977,7,202,21,19770803,1,215,eor,                                                                            
6276,02261,1977,7,202,22,19770808,1,220,eor,                                                                            
6277,02261,1977,7,202,24,19770823,1,235,eor,                                                                            
6278,02261,1978,7,202,10,19781003,1,276,eor,                                                                            
6279,02261,1978,7,202,12,19781014,1,287,eor,                                                                            
6280,02261,1978,7,202,15,19780530,1,150,eor,                                                                            
6281,02261,1978,7,202,18,19780624,1,175,eor,                                                                            
6282,02261,1978,7,202,21,19780808,1,220,eor,                                                                            
6283,02261,1978,7,202,22,19780823,1,235,eor,                                                                            
6284,02261,1978,7,202,24,19780907,1,250,eor,                                                                            
6285,02261,1979,7,202,10,19791007,1,280,eor,                                                                            
6286,02261,1979,7,202,12,19791020,1,293,eor,                                                                            
6287,02261,1979,7,202,15,19790527,1,147,eor,                                                                            
6288,02261,1979,7,202,18,19790623,1,174,eor,                                                                            
6289,02261,1979,7,202,21,19790731,1,212,eor,                                                                            
6290,02261,1979,7,202,22,19790808,5,220,eor,                                                                            
6291,02261,1979,7,202,24,19790818,1,230,eor,                                                                            
6292,02261,1980,10,202,10,19801009,1,282,eor,                                                                            
6293,02261,1980,10,202,12,19801018,1,291,eor,                                                                            
6294,02261,1980,10,202,15,19800604,1,155,eor,                                                                            
6295,02261,1980,10,202,18,19800617,1,168,eor,                                                                            
6296,02261,1980,10,202,21,19800816,1,228,eor,                                                                            
6297,02261,1980,10,202,22,19800828,1,240,eor,                                                                            
6298,02261,1980,10,202,24,19800917,1,260,eor,                                                                            
6299,02261,1981,10,202,10,19811008,1,281,eor,                                                                            
6300,02261,1981,10,202,12,19811022,1,295,eor,                                                                            
6301,02261,1981,10,202,15,19810512,1,132,eor,                                                                            
6302,02261,1981,10,202,21,19810729,1,210,eor,                                                                            
6303,02261,1981,10,202,22,19810803,1,215,eor,                                                                            
6304,02261,1981,10,202,24,19810806,1,218,eor,                                                                            
6305,02261,1982,10,202,10,19821002,5,275,eor,                                                                            
6306,02261,1982,10,202,12,19821017,2,290,eor,                                                                            
6307,02261,1982,10,202,15,19820526,1,146,eor,                                                                            
6308,02261,1982,10,202,18,19820617,1,168,eor,                                                                            
6309,02261,1982,10,202,21,19820803,1,215,eor,                                                                            
6310,02261,1982,10,202,22,19820813,1,225,eor,                                                                            
6311,02261,1982,10,202,24,19820818,1,230,eor,                                                                            
6312,02261,1983,10,202,10,19831007,1,280,eor,                                                                            
6313,02261,1983,10,202,12,19831017,1,290,eor,                                                                            
6314,02261,1983,10,202,15,19830504,1,124,eor,                                                                            
6315,02261,1983,10,202,18,19830604,1,155,eor,                                                                            
6316,02261,1983,10,202,21,19830813,1,225,eor,                                                                            
6317,02261,1983,10,202,22,19830818,1,230,eor,                                                                            
6318,02261,1983,10,202,24,19830818,1,230,eor,                                                                            
6319,02261,1984,10,202,10,19841012,1,285,eor,                                                                            
6320,02261,1984,10,202,12,19841025,1,298,eor,                                                                            
6321,02261,1984,10,202,15,19840528,1,148,eor,                                                                            
6322,02261,1984,10,202,18,19840624,1,175,eor,                                                                            
6323,02261,1984,10,202,21,19840825,1,237,eor,                                                                            
6324,02261,1984,10,202,22,19840907,1,250,eor,                                                                            
6325,02261,1984,10,202,24,19840910,1,253,eor,                                                                            
6326,02261,1985,10,202,10,19851007,1,280,eor,                                                                            
6327,02261,1985,10,202,12,19851017,1,290,eor,                                                                            
6328,02261,1985,10,202,15,19850531,1,151,eor,                                                                            
6329,02261,1985,10,202,18,19850621,1,172,eor,                                                                            
6330,02261,1985,10,202,21,19850813,1,225,eor,                                                                            
6331,02261,1985,10,202,22,19850816,1,228,eor,                                                                            
6332,02261,1985,10,202,24,19850816,1,228,eor,                                                                            
6333,02261,1986,10,202,10,19861012,1,285,eor,                                                                            
6334,02261,1986,10,202,12,19861020,1,293,eor,                                                                            
6335,02261,1986,10,202,18,19860623,1,174,eor,                                                                            
6336,02261,1986,10,202,21,19860822,1,234,eor,                                                                            
6337,02261,1986,10,202,22,19860903,1,246,eor,                                                                            
6338,02261,1986,10,202,24,19860905,1,248,eor,                                                                            
6339,02261,1987,10,202,10,19871015,1,288,eor,                                                                            
6340,02261,1987,10,202,12,19871025,1,298,eor,                                                                            
6341,02261,1987,10,202,15,19870618,1,169,eor,                                                                            
6342,02261,1987,10,202,18,19870701,1,182,eor,                                                                            
6343,02261,1987,10,202,21,19870831,1,243,eor,                                                                            
6344,02261,1987,10,202,22,19870907,1,250,eor,                                                                            
6345,02261,1987,10,202,24,19870915,1,258,eor,                                                                            
6346,02261,1988,10,202,10,19881005,5,278,eor,                                                                            
6347,02261,1988,10,202,12,19881028,1,301,eor,                                                                            
6348,02261,1988,10,202,15,19880527,1,147,eor,                                                                            
6349,02261,1988,10,202,18,19880601,1,152,eor,                                                                            
6350,02261,1988,10,202,21,19880803,1,215,eor,                                                                            
6351,02261,1988,10,202,22,19880818,5,230,eor,                                                                            
6352,02261,1988,10,202,24,19880818,2,230,eor,                                                                            
6353,02261,1989,10,202,15,19890519,1,139,eor,                                                                            
6354,02261,1989,10,202,18,19890614,1,165,eor,                                                                            
6355,02261,1989,10,202,21,19890731,1,212,eor,                                                                            
6356,02261,1989,10,202,22,19890816,1,228,eor,                                                                            
6357,02261,1989,10,202,24,19890821,1,233,eor,                                                                            
6358,02261,1991,10,202,15,19910612,1,163,eor,                                                                            
6359,02261,1991,10,202,18,19910623,1,174,eor,                                                                            
6360,02261,1991,10,202,19,19910803,1,215,eor,                                                                            
6361,02261,1991,10,202,21,19910809,1,221,eor,                                                                            
6362,02261,1991,10,202,24,19910823,1,235,eor,                                                                            
7254,02597,2006,10,202,15,20060416,1,106,eor,                                                                            
7255,02597,2006,10,202,18,20060603,1,154,eor,                                                                            
7256,02597,2006,10,202,21,20060707,1,188,eor,                                                                            
7257,02597,2006,10,202,24,20060728,1,209,eor,                                                                            
7258,02597,2007,10,202,10,20070925,1,268,eor,                                                                            
7259,02597,2007,10,202,12,20071003,1,276,eor,                                                                            
7260,02597,2007,10,202,15,20070401,1,91,eor,                                                                            
7261,02597,2007,10,202,18,20070509,1,129,eor,                                                                            
7262,02597,2007,10,202,24,20070801,1,213,eor,                                                                            
7263,02597,2008,10,202,10,20081019,1,292,eor,                                                                            
7264,02597,2008,10,202,12,20081110,1,314,eor,                                                                            
7265,02597,2008,10,202,15,20080404,1,94,eor,                                                                            
7266,02597,2008,10,202,18,20080525,1,145,eor,                                                                            
7267,02597,2008,10,202,21,20080702,1,183,eor,                                                                            
7268,02597,2008,10,202,24,20080725,1,206,eor,                                                                            
7269,02597,2009,10,202,10,20090930,1,273,eor,                                                                            
7270,02597,2009,10,202,12,20091012,1,285,eor,                                                                            
7271,02597,2009,10,202,15,20090416,1,106,eor,                                                                            
7272,02597,2009,10,202,18,20090526,1,146,eor,                                                                            
7273,02597,2009,10,202,21,20090724,1,205,eor,                                                                            
7274,02597,2009,10,202,24,20090815,1,227,eor,                                                                            
9795,03631,1951,1,202,10,19511020,1,293,eor,                                                                            
9796,03631,1951,1,202,12,19511108,1,312,eor,                                                                            
9797,03631,1952,7,202,10,19521027,1,300,eor,                                                                            
9798,03631,1952,7,202,12,19521114,1,318,eor,                                                                            
9799,03631,1952,7,202,15,19520530,1,150,eor,                                                                            
9800,03631,1952,7,202,18,19520612,1,163,eor,                                                                            
9801,03631,1952,7,202,23,19520806,1,218,eor,                                                                            
9802,03631,1953,7,202,15,19530531,1,151,eor,                                                                            
9803,03631,1953,7,202,18,19530612,1,163,eor,                                                                            
9804,03631,1953,7,202,23,19530804,1,216,eor,                                                                            
11255,04104,2012,10,202,18,20120527,1,147,eor,                                                                            
11256,04104,2012,10,202,21,20120715,1,196,eor,                                                                            
11257,04104,2012,10,202,24,20120805,1,217,eor,                                                                            
12624,04887,1951,1,202,10,19510929,1,272,eor,                                                                            
12625,04887,1951,1,202,12,19511014,1,287,eor,                                                                            
12626,04887,1951,1,202,15,19510509,1,129,eor,                                                                            
12627,04887,1951,1,202,18,19510617,1,168,eor,                                                                            
12628,04887,1951,1,202,23,19510812,1,224,eor,                                                                            
12629,04887,1952,7,202,10,19520927,1,270,eor,                                                                            
12630,04887,1952,7,202,12,19521007,1,280,eor,                                                                            
12631,04887,1952,7,202,15,19520506,1,126,eor,                                                                            
12632,04887,1952,7,202,18,19520620,1,171,eor,                                                                            
12633,04887,1952,7,202,23,19520805,1,217,eor,                                                                            
12634,04887,1953,7,202,10,19531013,1,286,eor,                                                                            
12635,04887,1953,7,202,12,19531027,1,300,eor,                                                                            
12636,04887,1953,7,202,15,19530510,1,130,eor,                                                                            
12637,04887,1953,7,202,18,19530617,1,168,eor,                                                                            
12638,04887,1953,7,202,23,19530813,1,225,eor,                                                                            
12639,04887,1954,7,202,10,19541015,1,288,eor,                                                                            
12640,04887,1954,7,202,12,19541028,1,301,eor,                                                                            
12641,04887,1954,7,202,15,19540526,1,146,eor,                                                                            
12642,04887,1954,7,202,18,19540624,1,175,eor,                                                                            
12643,04887,1954,7,202,23,19540901,1,244,eor,                                                                            
12644,04887,1956,7,202,10,19561003,1,276,eor,                                                                            
12645,04887,1956,7,202,12,19561016,1,289,eor,                                                                            
12646,04887,1956,7,202,15,19560511,1,131,eor,                                                                            
12647,04887,1956,7,202,18,19560611,1,162,eor,                                                                            
12648,04887,1956,7,202,23,19560831,1,243,eor,                                                                            
12649,04887,1957,7,202,10,19571004,1,277,eor,                                                                            
12650,04887,1957,7,202,12,19571017,1,290,eor,                                                                            
12651,04887,1957,7,202,15,19570427,1,117,eor,                                                                            
12652,04887,1957,7,202,18,19570625,1,176,eor,                                                                            
12653,04887,1957,7,202,23,19570813,1,225,eor,                                                                            
12654,04887,1958,7,202,10,19581003,1,276,eor,                                                                            
12655,04887,1958,7,202,12,19581013,1,286,eor,                                                                            
12656,04887,1958,7,202,15,19580517,1,137,eor,                                                                            
12657,04887,1958,7,202,18,19580621,1,172,eor,                                                                            
12658,04887,1958,7,202,23,19580818,1,230,eor,                                                                            
12659,04887,1959,7,202,10,19591026,1,299,eor,                                                                            
12660,04887,1959,7,202,12,19591108,1,312,eor,                                                                            
12661,04887,1959,7,202,21,19590730,1,211,eor,                                                                            
12662,04887,1959,7,202,23,19590730,1,211,eor,                                                                            
12663,04887,1959,7,202,24,19590810,1,222,eor,                                                                            
12664,04887,1960,7,202,10,19600929,1,272,eor,                                                                            
12665,04887,1960,7,202,12,19601010,1,283,eor,                                                                            
12666,04887,1960,7,202,15,19600509,1,129,eor,                                                                            
12667,04887,1960,7,202,18,19600615,1,166,eor,                                                                            
12668,04887,1960,7,202,21,19600822,1,234,eor,                                                                            
12669,04887,1960,7,202,23,19600822,1,234,eor,                                                                            
12670,04887,1960,7,202,24,19600825,1,237,eor,                                                                            
12671,04887,1961,7,202,10,19611010,1,283,eor,                                                                            
12672,04887,1961,7,202,12,19611024,1,297,eor,                                                                            
12673,04887,1961,7,202,21,19610821,1,233,eor,                                                                            
12674,04887,1961,7,202,22,19610824,1,236,eor,                                                                            
12675,04887,1961,7,202,23,19610821,1,233,eor,                                                                            
12676,04887,1961,7,202,24,19610824,1,236,eor,                                                                            
12677,04887,1962,7,202,10,19621002,1,275,eor,                                                                            
12678,04887,1962,7,202,12,19621012,1,285,eor,                                                                            
12679,04887,1962,7,202,21,19620828,1,240,eor,                                                                            
12680,04887,1962,7,202,22,19620902,1,245,eor,                                                                            
12681,04887,1962,7,202,23,19620828,1,240,eor,                                                                            
12682,04887,1962,7,202,24,19620904,1,247,eor,                                                                            
12683,04887,1963,7,202,10,19631012,1,285,eor,                                                                            
12684,04887,1963,7,202,12,19631020,1,293,eor,                                                                            
12685,04887,1963,7,202,15,19630510,1,130,eor,                                                                            
12686,04887,1963,7,202,18,19630621,1,172,eor,                                                                            
12687,04887,1963,7,202,21,19630821,1,233,eor,                                                                            
12688,04887,1963,7,202,22,19630826,1,238,eor,                                                                            
12689,04887,1963,7,202,23,19630821,1,233,eor,                                                                            
12690,04887,1963,7,202,24,19630826,1,238,eor,                                                                            
12691,04887,1964,7,202,10,19640924,1,267,eor,                                                                            
12692,04887,1964,7,202,12,19641004,1,277,eor,                                                                            
12693,04887,1964,7,202,15,19640506,1,126,eor,                                                                            
12694,04887,1964,7,202,18,19640612,1,163,eor,                                                                            
12695,04887,1964,7,202,21,19640801,1,213,eor,                                                                            
12696,04887,1964,7,202,22,19640804,1,216,eor,                                                                            
12697,04887,1964,7,202,23,19640804,1,216,eor,                                                                            
12698,04887,1964,7,202,24,19640814,1,226,eor,                                                                            
12699,04887,1965,7,202,10,19651008,1,281,eor,                                                                            
12700,04887,1965,7,202,12,19651029,1,302,eor,                                                                            
12701,04887,1965,7,202,15,19650526,1,146,eor,                                                                            
12702,04887,1965,7,202,18,19650627,1,178,eor,                                                                            
12703,04887,1965,7,202,21,19650926,1,269,eor,                                                                            
12704,04887,1965,7,202,23,19650926,5,269,eor,                                                                            
12705,04887,1965,7,202,24,19650917,5,260,eor,                                                                            
12706,04887,1966,7,202,10,19661013,1,286,eor,                                                                            
12707,04887,1966,7,202,12,19661108,1,312,eor,                                                                            
12708,04887,1966,7,202,15,19660513,1,133,eor,                                                                            
12709,04887,1966,7,202,18,19660605,1,156,eor,                                                                            
12710,04887,1966,7,202,21,19660829,1,241,eor,                                                                            
12711,04887,1966,7,202,22,19660903,1,246,eor,                                                                            
12712,04887,1966,7,202,23,19660904,1,247,eor,                                                                            
12713,04887,1966,7,202,24,19660904,1,247,eor,                                                                            
12714,04887,1967,7,202,10,19671003,1,276,eor,                                                                            
12715,04887,1967,7,202,12,19671013,1,286,eor,                                                                            
12716,04887,1967,7,202,15,19670519,1,139,eor,                                                                            
12717,04887,1967,7,202,18,19670525,5,145,eor,                                                                            
12718,04887,1967,7,202,22,19670828,1,240,eor,                                                                            
12719,04887,1967,7,202,23,19670821,1,233,eor,                                                                            
12720,04887,1967,7,202,24,19670828,1,240,eor,                                                                            
12721,04887,1968,7,202,10,19681019,1,292,eor,                                                                            
12722,04887,1968,7,202,12,19681030,1,303,eor,                                                                            
12723,04887,1968,7,202,18,19680623,1,174,eor,                                                                            
12724,04887,1968,7,202,21,19680828,1,240,eor,                                                                            
12725,04887,1968,7,202,22,19680904,1,247,eor,                                                                            
12726,04887,1968,7,202,23,19680901,1,244,eor,                                                                            
12727,04887,1968,7,202,24,19680901,1,244,eor,                                                                            
12728,04887,1969,7,202,10,19691007,1,280,eor,                                                                            
12729,04887,1969,7,202,12,19691020,1,293,eor,                                                                            
12730,04887,1969,7,202,15,19690521,1,141,eor,                                                                            
12731,04887,1969,7,202,18,19690701,1,182,eor,                                                                            
12732,04887,1969,7,202,21,19690905,1,248,eor,                                                                            
12733,04887,1969,7,202,22,19690905,1,248,eor,                                                                            
12734,04887,1969,7,202,23,19690909,1,252,eor,                                                                            
12735,04887,1969,7,202,24,19690826,1,238,eor,                                                                            
12736,04887,1970,7,202,10,19701008,1,281,eor,                                                                            
12737,04887,1970,7,202,12,19701018,1,291,eor,                                                                            
12738,04887,1970,7,202,15,19700524,1,144,eor,                                                                            
12739,04887,1970,7,202,18,19700703,1,184,eor,                                                                            
12740,04887,1970,7,202,21,19700825,1,237,eor,                                                                            
12741,04887,1970,7,202,22,19700915,1,258,eor,                                                                            
12742,04887,1970,7,202,23,19700902,1,245,eor,                                                                            
12743,04887,1970,7,202,24,19700902,1,245,eor,                                                                            
12744,04887,1971,7,202,10,19711002,1,275,eor,                                                                            
12745,04887,1971,7,202,12,19711015,1,288,eor,                                                                            
12746,04887,1971,7,202,15,19710525,1,145,eor,                                                                            
12747,04887,1971,7,202,18,19710618,1,169,eor,                                                                            
12748,04887,1971,7,202,21,19710807,1,219,eor,                                                                            
12749,04887,1971,7,202,22,19710820,1,232,eor,                                                                            
12750,04887,1971,7,202,23,19710815,1,227,eor,                                                                            
12751,04887,1971,7,202,24,19710820,1,232,eor,                                                                            
12752,04887,1972,7,202,10,19721006,1,279,eor,                                                                            
12753,04887,1972,7,202,12,19721027,1,300,eor,                                                                            
12754,04887,1972,7,202,15,19720504,1,124,eor,                                                                            
12755,04887,1972,7,202,18,19720625,1,176,eor,                                                                            
12756,04887,1972,7,202,21,19720821,1,233,eor,                                                                            
12757,04887,1972,7,202,22,19720827,1,239,eor,                                                                            
12758,04887,1972,7,202,23,19720829,1,241,eor,                                                                            
12759,04887,1972,7,202,24,19720829,1,241,eor,                                                                            
12760,04887,1973,7,202,10,19731008,1,281,eor,                                                                            
12761,04887,1973,7,202,12,19731020,1,293,eor,                                                                            
12762,04887,1973,7,202,15,19730514,1,134,eor,                                                                            
12763,04887,1973,7,202,18,19730605,1,156,eor,                                                                            
12764,04887,1973,7,202,21,19730809,1,221,eor,                                                                            
12765,04887,1973,7,202,22,19730824,1,236,eor,                                                                            
12766,04887,1973,7,202,23,19730827,1,239,eor,                                                                            
12767,04887,1973,7,202,24,19730827,1,239,eor,                                                                            
12768,04887,1974,7,202,10,19741109,1,313,eor,                                                                            
12769,04887,1974,7,202,12,19741125,1,329,eor,                                                                            
12770,04887,1974,7,202,18,19740627,1,178,eor,                                                                            
12771,04887,1974,7,202,22,19740823,1,235,eor,                                                                            
12772,04887,1974,7,202,23,19740906,1,249,eor,                                                                            
12773,04887,1974,7,202,24,19740912,1,255,eor,                                                                            
12774,04887,1975,7,202,15,19750516,1,136,eor,                                                                            
12775,04887,1975,7,202,18,19750618,1,169,eor,                                                                            
12776,04887,1976,7,202,10,19761009,1,282,eor,                                                                            
12777,04887,1976,7,202,12,19761019,1,292,eor,                                                                            
12778,04887,1976,7,202,15,19760505,1,125,eor,                                                                            
12779,04887,1976,7,202,18,19760610,1,161,eor,                                                                            
12780,04887,1976,7,202,21,19760720,1,201,eor,                                                                            
12781,04887,1976,7,202,22,19760802,1,214,eor,                                                                            
12782,04887,1976,7,202,24,19760805,1,217,eor,                                                                            
12783,04887,1977,7,202,10,19771004,1,277,eor,                                                                            
12784,04887,1977,7,202,12,19771018,1,291,eor,                                                                            
12785,04887,1977,7,202,15,19770504,1,124,eor,                                                                            
12786,04887,1977,7,202,18,19770614,1,165,eor,                                                                            
12787,04887,1977,7,202,21,19770804,1,216,eor,                                                                            
12788,04887,1977,7,202,22,19770816,1,228,eor,                                                                            
12789,04887,1977,7,202,24,19770817,1,229,eor,                                                                            
12790,04887,1978,7,202,10,19781013,1,286,eor,                                                                            
12791,04887,1978,7,202,12,19781024,1,297,eor,                                                                            
12792,04887,1978,7,202,15,19780502,1,122,eor,                                                                            
12793,04887,1978,7,202,18,19780602,1,153,eor,                                                                            
12794,04887,1978,7,202,21,19780813,1,225,eor,                                                                            
12795,04887,1978,7,202,22,19780823,1,235,eor,                                                                            
12796,04887,1978,7,202,24,19780907,1,250,eor,                                                                            
12797,04887,1979,7,202,10,19791003,1,276,eor,                                                                            
12798,04887,1979,7,202,12,19791014,1,287,eor,                                                                            
12799,04887,1979,7,202,15,19790526,1,146,eor,                                                                            
12800,04887,1979,7,202,18,19790611,1,162,eor,                                                                            
12801,04887,1979,7,202,21,19790808,1,220,eor,                                                                            
12802,04887,1979,7,202,22,19790829,1,241,eor,                                                                            
12803,04887,1979,7,202,24,19790830,1,242,eor,                                                                            
12804,04887,1980,10,202,10,19801009,1,282,eor,                                                                            
12805,04887,1980,10,202,12,19801022,1,295,eor,                                                                            
12806,04887,1980,10,202,15,19800516,1,136,eor,                                                                            
12807,04887,1980,10,202,18,19800623,1,174,eor,                                                                            
12808,04887,1980,10,202,21,19800813,1,225,eor,                                                                            
12809,04887,1980,10,202,22,19800824,1,236,eor,                                                                            
12810,04887,1980,10,202,23,19800825,1,237,eor,                                                                            
12811,04887,1980,10,202,24,19800825,1,237,eor,                                                                            
12812,04887,1981,10,202,10,19810928,1,271,eor,                                                                            
12813,04887,1981,10,202,12,19811007,1,280,eor,                                                                            
12814,04887,1981,10,202,15,19810417,1,107,eor,                                                                            
12815,04887,1981,10,202,18,19810610,1,161,eor,                                                                            
12816,04887,1981,10,202,21,19810807,1,219,eor,                                                                            
12817,04887,1981,10,202,22,19810817,1,229,eor,                                                                            
12818,04887,1981,10,202,24,19810818,1,230,eor,                                                                            
12819,04887,1982,10,202,10,19821005,1,278,eor,                                                                            
12820,04887,1982,10,202,12,19821104,1,308,eor,                                                                            
12821,04887,1982,10,202,15,19820529,1,149,eor,                                                                            
12822,04887,1982,10,202,18,19820621,1,172,eor,                                                                            
12823,04887,1982,10,202,21,19820805,1,217,eor,                                                                            
12824,04887,1982,10,202,22,19820817,1,229,eor,                                                                            
12825,04887,1982,10,202,24,19820829,1,241,eor,                                                                            
12826,04887,1983,10,202,10,19831003,1,276,eor,                                                                            
12827,04887,1983,10,202,12,19831019,1,292,eor,                                                                            
12828,04887,1983,10,202,15,19830428,1,118,eor,                                                                            
12829,04887,1983,10,202,18,19830622,1,173,eor,                                                                            
12830,04887,1983,10,202,21,19830802,1,214,eor,                                                                            
12831,04887,1983,10,202,22,19830808,1,220,eor,                                                                            
12832,04887,1983,10,202,24,19830810,1,222,eor,                                                                            
12833,04887,1984,10,202,10,19841012,1,285,eor,                                                                            
12834,04887,1984,10,202,12,19841106,1,310,eor,                                                                            
12835,04887,1984,10,202,15,19840520,1,140,eor,                                                                            
12836,04887,1984,10,202,18,19840610,1,161,eor,                                                                            
12837,04887,1984,10,202,21,19840820,1,232,eor,                                                                            
12838,04887,1984,10,202,22,19840903,1,246,eor,                                                                            
12839,04887,1984,10,202,24,19840904,1,247,eor,                                                                            
12840,04887,1985,10,202,10,19851021,1,294,eor,                                                                            
12841,04887,1985,10,202,12,19851106,1,310,eor,                                                                            
12842,04887,1985,10,202,15,19850508,1,128,eor,                                                                            
12843,04887,1985,10,202,18,19850603,1,154,eor,                                                                            
12844,04887,1985,10,202,21,19850729,1,210,eor,                                                                            
12845,04887,1985,10,202,22,19850822,1,234,eor,                                                                            
12846,04887,1985,10,202,23,19850823,1,235,eor,                                                                            
12847,04887,1985,10,202,24,19850823,1,235,eor,                                                                            
12848,04887,1986,10,202,10,19861007,1,280,eor,                                                                            
12849,04887,1986,10,202,12,19861023,1,296,eor,                                                                            
12850,04887,1986,10,202,15,19860513,1,133,eor,                                                                            
12851,04887,1986,10,202,18,19860617,1,168,eor,                                                                            
12852,04887,1986,10,202,21,19860730,1,211,eor,                                                                            
12853,04887,1986,10,202,22,19860812,1,224,eor,                                                                            
12854,04887,1986,10,202,24,19860821,1,233,eor,                                                                            
12855,04887,1987,10,202,10,19871006,1,279,eor,                                                                            
12856,04887,1987,10,202,12,19871019,1,292,eor,                                                                            
12857,04887,1987,10,202,15,19870518,1,138,eor,                                                                            
12858,04887,1987,10,202,18,19870701,1,182,eor,                                                                            
12859,04887,1987,10,202,21,19870819,1,231,eor,                                                                            
12860,04887,1987,10,202,22,19870831,1,243,eor,                                                                            
12861,04887,1987,10,202,24,19870901,1,244,eor,                                                                            
12862,04887,1988,10,202,10,19881005,1,278,eor,                                                                            
12863,04887,1988,10,202,12,19881026,1,299,eor,                                                                            
12864,04887,1988,10,202,15,19880506,1,126,eor,                                                                            
